id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4813978405963874,M5RDOp1tw,6296023795,深圳微时光,【好消息#这些高铁路线串起大半个广东#】广湛、广汕高铁工程进入冲刺阶段，深江高铁也即将动工！未来，从广州出发40分钟到汕尾，60分钟内游遍粤港澳大湾区，90分钟到湛江不再是梦！据了解，广湛高铁正线全长约401千米，设计行车时速350千米，线路起于广州火车站，途经佛山、肇庆、云浮、阳江、茂名、湛江等市，终至湛江北站，西连湛江枢纽。届时完工后，广湛高铁通车后将实现广州中心城区至湛江中心城区90分钟互达。广汕高铁建成通车后，从广州到汕尾的时间将由目前的2小时压缩到最快40分钟左右，沿线旅客出行将更加方便通畅、舒适便捷。深江高铁项目计划9月底正式开工。据悉，该线路全长116公里，设计时速250公里贯通深圳、东莞、广州、中山和江门5城。由于铁路穿越珠江口及深莞城区段隧道工程地质条件复杂、施工难度大、工期长，深江铁路全线计划将于2028年3月建成。届时深圳与江门可实现一小时内通达，深圳与广州南沙自贸片区将实现半小时高铁互联互通。#广东高铁线路一小时生活圈#（广东发布）,,,,"这些高铁路线串起大半个广东,广东高铁线路一小时生活圈",0,0,1,2022-09-15 15:02,新版微博 weibo.com,"['https://wx1.sinaimg.cn/large/006S5toTgy1h67a0wmmi8j30mm0apq7j.jpg', 'https://wx2.sinaimg.cn/large/006S5toTgy1h67a0ws9y7j30sg0dqaf7.jpg']",,
4813969028546593,M5RoGzRmh,5431157790,天高云淡_yu,误撞误入东莞老城，发现藏身于旧骑楼之内的《老莞城饭店》，该店有118年历史，是品尝地道东莞美食之选，烧鹅，叉烧，烧肉，以纯手工制作，具有独特的粤菜风味，且大份夹抵食，不食不知道，食落手不停。@东莞美食生活@乐游广东@新浪广东@新浪广东美食#美食##随手拍##东莞#,,东莞·老莞城饭店,"东莞美食生活,乐游广东,新浪广东,新浪广东美食","美食,随手拍,东莞",0,1,0,2022-09-15 14:25,HUAWEI P30 Pro,"['https://wx3.sinaimg.cn/large/005VyAfcgy1h679ra55avj30u0140qda.jpg', 'https://wx1.sinaimg.cn/large/005VyAfcgy1h679rascnzj30u014045z.jpg', 'https://wx4.sinaimg.cn/large/005VyAfcgy1h679rbh9wvj30u0140qbe.jpg', 'https://wx3.sinaimg.cn/large/005VyAfcgy1h679rcnt70j30u0140jyl.jpg', 'https://wx1.sinaimg.cn/large/005VyAfcgy1h679rdavbkj30u0140jyr.jpg', 'https://wx2.sinaimg.cn/large/005VyAfcgy1h679rdwiabj30u01407cv.jpg']",,
4813932729993941,M5Qs8FVSB,1789681642,第一现场,【高铁通到你家了吗？#这些高铁路线串起大半个广东#！】好消息！广湛、广汕高铁工程进入冲刺阶段，深江高铁也即将动工！未来，从广州出发40分钟到汕尾，60分钟内游遍粤港澳大湾区，90分钟到湛江不再是梦！据了解，广湛高铁正线全长约401千米，设计行车时速350千米，线路起于广州火车站，途经佛山、肇庆、云浮、阳江、茂名、湛江等市，终至湛江北站，西连湛江枢纽。届时完工后，广湛高铁通车后将实现广州中心城区至湛江中心城区90分钟互达。广汕高铁建成通车后，从广州到汕尾的时间将由目前的2小时压缩到最快40分钟左右，沿线旅客出行将更加方便通畅、舒适便捷。深江高铁项目计划9月底正式开工。据悉，该线路全长116公里，设计时速250公里贯通深圳、东莞、广州、中山和江门5城。由于铁路穿越珠江口及深莞城区段隧道工程地质条件复杂、施工难度大、工期长，深江铁路全线计划将于2028年3月建成。届时深圳与江门可实现一小时内通达，深圳与广州南沙自贸片区将实现半小时高铁互联互通。#广东高铁线路一小时生活圈#来源：广东发布,,,,"这些高铁路线串起大半个广东,广东高铁线路一小时生活圈",3,4,7,2022-09-15 12:01,微博 weibo.com,"['https://wx3.sinaimg.cn/large/6aac5feagy1h675mj6p35j20qo0ipq51.jpg', 'https://wx2.sinaimg.cn/large/6aac5feagy1h675mjdrc4j20mm0ap774.jpg']",,
4813719500231048,M5KUe0Y6A,2026616774,东莞的春哥,#东莞##东莞房产#8月数据一看吓一跳。因为二手房成交量达到3101套，一举突破了2500套荣枯线。是不是莞村楼市回暖了！转向了？根据我们的长期数据跟进，很大原因是由于近两个月网签数据混乱的结果。从实际成交的情况来看，则不算理想。月度在2000套左右。1、一手房数据看下就可以了，不用分析，没有意义；2、二手房数据，东南崛起。这反映了东莞二手房市场的一个趋势，即越来越深圳化。具体说就是刚需成交开始增加，投资者不敢入手了；3、成交价来看，跟之前预测的一样，网签成交价格越来越高，越来越接近真实价格。原因很简单，一是非限购区首付降低，二是刚需为主，投资客全款购房数量减少；4、成交量前五强中，虎门镇平均每套面积为124平米，什么情况？5、发现一个新情况，莞城房产的流动性挺强，二手房成交占比挺高。,,,,"东莞,东莞房产",1,5,6,2022-09-14 21:53,新版微博 weibo.com,['https://wx4.sinaimg.cn/large/78cbb7c6gy1h66h5rmvnmj20sh1444qp.jpg'],,
4813703985239030,M5KvclYUu,3487679857,东莞萌宠糖糖,东莞寻狗队寻猫主：谁的猫啊（莞城草塘小区）,,,,,1,5,2,2022-09-14 20:52,东莞寻狗队超话,"['https://wx4.sinaimg.cn/large/cfe1c571gy1h66fdjsu32j20zg1ban4m.jpg', 'https://wx3.sinaimg.cn/large/cfe1c571gy1h66fdk7r2wj20zg1ba79r.jpg', 'https://wx1.sinaimg.cn/large/cfe1c571gy1h66fdjbkhwj20zg1ba10h.jpg', 'https://wx1.sinaimg.cn/large/cfe1c571gy1h66fhw9w5aj20wi1yc7wh.jpg']",,
4813374876030810,M5BWnpiT8,5140925675,阿锐的vb,#中秋节##东莞#行走下莞城,,惠州,,"中秋节,东莞",2,13,14,2022-09-13 23:04,iPhone客户端,"['https://wx4.sinaimg.cn/large/005BUNC3gy1h65djyav2oj30u018t438.jpg', 'https://wx3.sinaimg.cn/large/005BUNC3gy1h65djzkcptj30u01913zz.jpg', 'https://wx4.sinaimg.cn/large/005BUNC3gy1h65dk0n1tdj30u01mhgm1.jpg', 'https://wx4.sinaimg.cn/large/005BUNC3gy1h65dk1homoj31ff0u0mzm.jpg', 'https://wx3.sinaimg.cn/large/005BUNC3gy1h65dk3absoj30u01cg0vr.jpg', 'https://wx3.sinaimg.cn/large/005BUNC3gy1h65dk2eitdj30u0190781.jpg', 'https://wx2.sinaimg.cn/large/005BUNC3gy1h65dk5rducj31900u0dlf.jpg', 'https://wx2.sinaimg.cn/large/005BUNC3gy1h65djx9n8nj31900u0whn.jpg', 'https://wx3.sinaimg.cn/large/005BUNC3gy1h65dk4hb8lj30u00x3wh5.jpg']",,
4813678735789581,M5JQtoi8l,2761838720,懂了青年,#在东莞逛百年骑楼老街是什么感觉#总要去趟东莞吧。吹吹松山湖的晚风，来一碗热乎的猪脚饭，去逛逛莞城骑楼老街，感受莞城的仲秋#非凡十年大美广东#LN视频的微博视频,,,,"在东莞逛百年骑楼老街是什么感觉,非凡十年大美广东",0,24,31,2022-09-14 19:11,微博视频号,,"http://f.video.weibocdn.com/o0/alm4LPizlx07QRMaK59C01041201xgZp0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1676616354&ssig=EM5RwWSjdX&KID=unistore,video",
4813309663250566,M5AfcdDCu,1786049962,文君言,上周南山一住宅开盘，去化约四成！o上周1项目获批，1项目入市。o上周全市新房住宅共成交505套，环比↑13.5%；面积共计50719平，环比↑13.3%。o本周经理人指数为41.67%，上周深圳中原报价指数录得30.43%。1宏观点评NEWS广东：支持各地从实际出发完善房产政策支持刚性改善住房需求[广东：支持各地从实际出发完善房产政策支持刚性改善住房需求]8月31日，广东省人民政府办公厅印发《广东省加大力度持续促进消费若干措施》。《措施》提出，扩大保障性租赁住房供给，鼓励机关事业单位、国有企业等单位对现有符合安全要求物业改造为租赁住房，简化利用存量土地和房屋改建保障性租赁住房调整规划的手续，盘活存量资源。进一步优化住房公积金使用范围，支持有条件的地市结合实际提高租房提取额度，简化提取流程。支持各地从当地实际出发完善房地产政策，支持刚性和改善性住房需求。[重庆：二套首付降低至30%住房公积金个人提高至50万元]9月2日，重庆市住房公积金管理中心发布关于调整住房公积金个人住房贷款有关政策的通知。通知指出，职工家庭购买第二套住房申请住房公积金个人住房贷款的，最低首付款比例由40%降低为30%；多子女缴存职工家庭购买第二套住房申请住房公积金个人住房贷款的，最低首付款比例降低为25%。住房公积金个人住房贷款个人最高贷款额度从40万元提高到50万元；夫妻参贷的，家庭最高贷款额度提高到120万元。[下调10%，东莞城区、松山湖房贷首付比例降了！]8月30日，东莞市住房和城乡建设局更新了“莞e认购”小程序的“温馨提示”，东莞限购区域（莞城、东城、南城、万江、松山湖）商业性个人住房贷款最低首付款比例下调10%。调整后：首套非普通住房，首付比例由40%调整为30%；有1套住房或有一次房贷记录，原贷款已结清，首付比例由40%调整为30%，未结清的首付比例由50%调整为40%。[深圳发布1-7月深圳经济运行情况！房地产开发投资增长10%]8月29日，深圳统计官微发布了2022年1-7月经济运行情况。1-7月，深圳全市规模以上工业增加值同比增长5.3%。从行业门类看，规模以上采矿业、制造业增加值分别增长10.2%、5.4%，电力、热力、燃气及水生产和供应业下降1.7%。1-7月，全市固定资产投资同比增长13.8%。工业投资增势强劲，增长42.6%，其中，制造业投资增长38.4%；房地产开发投资增长10.0%。[限售3.53万/平起，深圳挂牌7宗宅地！]8月30日，深圳2022年第三批居住用地集中挂牌出让。本批次7宗居住用地总用地面积约49.51公顷，总建筑面积约122.10万平方米（其中初始建设公共住房总建筑面积约39.91万平方米），挂牌起始总地价约117.97亿元。其中，宝安1宗地（建成限售价不高于47950元/平方米），龙华2宗地（其中一宗为安居商品房用地），光明1宗地（限售价不高于4.72万/平），坪山3宗地（有两宗地限售价不高于3.53万/平）。7块住宅用地于8月30日集中发布挂牌出让公告，将于9月28日挂牌成交。中原点评：本周，各地政策持续宽松，重庆二套首付降至30%，广东省也提出了“支持刚性改善住房需求”。深圳迎来第三批居住用地集中挂牌，光明、宝安地块相比之前同区位地块限价上涨，有利于提振土拍热情，同时带动市场情绪，提升市场信心。但是值得注意的是，本次拍卖的地块都处于“关外”，位置偏远，都不属于各区的“核心”片区。在房地产行业行情低迷，预期降低，信心不足的背景下，预计仍只有国企央企为地买单。2土地成交上周无居住用地成交。3批售情况上周1项目获批。4开盘监测上周1项目入市。上周1住宅项目入市，去化大约四成。5一手住宅成交周走势    上周全市新房住宅共成交505套，环比↑13.5%；面积共计50719平，环比↑13.3%。6一手住宅成交TOP10   （8.29-9.4）7二手住宅成交周走势上周全市二手住宅共成交314套，环比↓33.8%；面积共计30575平，环比↓33.3%。8一二手月度走势截止9月4日，深圳全市一手住宅成交346套，二手住宅成交134套。9一手商办成交周走势上周一手商业共成交1497套，面积共计76188平；套数环比↑3839.5%，面积环比↑2942.1%，主要为创智云城的集中网签。上周一手办公共成交30套，面积共计3370平；套数环比↑30.4%，面积环比↓12.5%。10二手商办成交周走势上周二手商业共成交40套，面积共计2415平；套数环比↓24.5%，面积环比↓14.6%。上周二手办公共成交28套，面积共计3487平；套数环比↑33.3%，面积环比↓35.2%。11二手商业成交月走势9月1日至9月4日，深圳全市一手商业成交1020套，53616平；二手商业成交11套，1071平。12二手 办 公成交月走势9月1日至9月4日，深圳全市一手办公成交16套，2086平；二手办公成交9套，1138平。13经理指数 本周经理人指数为41.67%。14报价指数 2022年第35周深圳中原报价指数录得30.43%。15跌幅榜16市场预期网签数据显示，上周全市新房住宅共成交445套，环比↑5.2%；面积共计44747平，环比↑4.4%。上周1项目获批，5项目入市，开盘去化率约五成。上周入市项目数量为本月之最，显示出开发商推盘意愿逐渐增强。但由于网签延迟的影响，上周成交量维持在低位水平。新闻来源：深圳中原研究中心,,,,,0,0,0,2022-09-13 18:45,新版微博 weibo.com,,,
4813677154798340,M5JNVk8gA,3277640040,东莞电台畅享1075,【#畅享1075微路况#】19:00路况一、快速路（1）环城路：1.万江区环城路新万道立交路段往南城方向，坏车已处理，由于车流量大，行车缓慢约2.7公里，铁骑在该路段巡逻。2.东城区环城路台心医院路段往南城方向，由于辅道施工，行车缓慢约2.7公里，铁骑现场疏导。3.东城区环城路横塘立交桥路段往石碣方向，由于交通事故，行车缓慢1.8公里，铁骑现场处理。（2）环莞快速：1.南城区环城路环莞出口路段往东城方向，由于车流量大，行车缓慢约1.6公里，铁骑在该路段巡逻。2.南城区环城路映湖山庄路段往东城方向，由于车流量大，行车缓慢约1公里，铁骑在该路段巡逻。二、城区：（1）莞城区：1.旗峰路浩宇大厦路口，交通恢复正常。（2）东城区：1.东城中路光辉家具路口，由于车流量大，周边行车缓慢，辖区大队现场值守。2.东城中路黄旗路口，交通恢复正常。（3）南城区：1.东莞大道国贸城路口，交通恢复正常。,,,,畅享1075微路况,0,0,1,2022-09-14 19:05,360安全浏览器,,,
4813663132976914,M5JrjcuqK,3277640040,东莞电台畅享1075,【#畅享1075微路况#】18:00路况一、快速路（1）环城路：1.高埗镇环城路芦村特大桥路段往石碣方向，坏车已处理，交通恢复正常。2.万江区环城路新万道立交路段往南城方向，由于坏车，行车缓慢约2.1公里，铁骑现场处理。二、城区：（1）莞城区：1.旗峰路浩宇大厦路口，由于车流量大，周边行车缓慢。（2）东城区：1.东城中路光辉家具路口，由于车流量大，周边行车缓慢。2.东城中路黄旗路口，由于车流量大，周边行车缓慢。（3）南城区：1.东莞大道国贸城路口，由于车流量大，周边行车缓慢。以上缓行路口，均有辖区大队现场值守。,,,,畅享1075微路况,0,0,0,2022-09-14 18:09,360安全浏览器,,,
4813275429082990,M5zlYC6TQ,3320769487,在咖啡店里打工的小姐姐,南城附近有没有什么工作嘛，工作范围:莞城，东城或者南城就行东莞招聘,,,,,0,0,0,2022-09-13 16:29,前后2000万 OPPO R11,,,
4813261855789861,M5z05oicR,1790186543,Thirteen木十三,在东莞这个Mix交融之城，很多地方都可以看到新旧事物的结合。感受了一天的混搭风还蛮妙的，包括坐在老莞城骑楼下吃地道烧鹅濑的时候旁边都被混搭了外国人和中国小女孩。👱🏻‍♂️👧🏻印象深刻的是豪华的国贸商场便利店里的复古跳跳球扭蛋机，时光的痕迹和阳光的侵蚀让人有些怀疑是否还能正常运作。路边的旧城楼搭配了崭新的大马路。曾经豪华的老莞城区落漆的华侨大饭店，好像时光永远停留在了那个实体经济繁荣的东莞城。新城的乐园、鲸鱼、各国的特色超市和陈旧的挖掘机相得益彰。最后，谢谢东莞大老板的一条龙🐉服务。I东莞,,东莞·中山餐馆(中山路店),,,0,0,0,2022-09-13 15:35,iPhone 12 Pro,"['https://wx4.sinaimg.cn/large/6ab4142fgy1h650dq9egrj22c03401kz.jpg', 'https://wx4.sinaimg.cn/large/6ab4142fgy1h650ds9lwvj22c0340b2b.jpg', 'https://wx3.sinaimg.cn/large/6ab4142fgy1h650e1q7auj22c0340x6r.jpg', 'https://wx3.sinaimg.cn/large/6ab4142fgy1h650dn8ph0j23402c0npd.jpg', 'https://wx2.sinaimg.cn/large/6ab4142fgy1h650ebocruj22c0340qv7.jpg', 'https://wx2.sinaimg.cn/large/6ab4142fgy1h650doppcsj23402c0e83.jpg', 'https://wx4.sinaimg.cn/large/6ab4142fgy1h650dmatywj20ku1y1kg9.jpg', 'https://wx4.sinaimg.cn/large/6ab4142fgy1h650dcovcyj20ku1ts456.jpg', 'https://wx3.sinaimg.cn/large/6ab4142fgy1h650deyxvtj20ku1y10yk.jpg']",,
4813655893869650,M5JfDgeFI,1880647562,长征后卫薛伯陵,#非凡十年大美广东#【#在东莞逛百年骑楼老街是什么感觉#】东莞莞城区有一片骑楼建筑群，斑驳的外墙与雕花窗渲染着岁月沉淀下来的魅力。沿着老街还能看到迎恩门城楼，俗称西城楼，是古代东莞县城的西门。在20世纪30年代，骑楼建筑曾盛极一时，由中外历史文化背景熔铸而成。LN视频的微博视频,,,,"非凡十年大美广东,在东莞逛百年骑楼老街是什么感觉",20,12,25,2022-09-14 17:41,微博视频号,,"http://f.video.weibocdn.com/o0/alm4LPizlx07QRMaK59C01041201xgZp0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1676616354&ssig=EM5RwWSjdX&KID=unistore,video",
4813240842847739,M5yscbWPh,2145932164,东莞日报,【#9月13日东莞多镇街（园区）核酸检测安排#】9月13日，东莞多镇街（园区）有序开展核酸检测服务。截至11:50，洪梅、厚街、大朗、松山湖、茶山、南城、大岭山、长安、莞城、万江、东城、企石、桥头、东坑、常平、中堂、横沥、石排、虎门、清溪、凤岗、黄江、望牛墩、高埗、谢岗、寮步、石龙、麻涌、沙田、道滘、樟木头等镇街已发布核酸检测相关通知，更多核酸采样点信息查询方式见文末→O9月13日，东莞多镇街（园区）核酸检测安排,,,,9月13日东莞多镇街（园区）核酸检测安排,0,0,1,2022-09-13 14:11,iPhone客户端,['https://wx4.sinaimg.cn/large/7fe85384gy1h64y6m1s49j20b408c74w.jpg'],,
4813648885453191,M5J4kmSCH,6684476902,火星说车V,发布了头条文章：《科技点亮莞城烟火气，广东第200超级充电站落子东莞》O科技点亮莞城烟火气，广东第200超级充电站落子东莞,http://t.cn/A6Smhvqd,,,,0,0,0,2022-09-14 17:13,微博 weibo.com,,,
4813234651273949,M5yid5lpz,2021960525,一只在天台等等等的猴子_阿巾,办公室的哥哥姐姐叔叔阿姨问罢我是哪里人，纷纷开始跟我讲各种东莞白话。但是但是，有些莞城话/其他镇街话我是真的听不太懂！很难辨别！,,,,,0,0,0,2022-09-13 13:47,iPhone客户端,,,
4813208558243652,M5xC7yAy8,6140875781,一口蛋huang酥,莞城L一口蛋huang酥的微博视频,,,,,0,0,0,2022-09-13 12:03,iPhone客户端,,"http://f.video.weibocdn.com/u0/gRkmIaqJgx07Zb1QackE01041200gMHc0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1676616354&ssig=NWt0EBbGAx&KID=unistore,video",
4813637032084632,M5ILd8Kj6,2840351502,豫章兄,【#在东莞逛百年骑楼老街是什么感觉#】东莞莞城区有一片骑楼建筑群，斑驳的外墙与雕花窗渲染着岁月沉淀下来的魅力。沿着老街还能看到迎恩门城楼，俗称西城楼，是古代东莞县城的西门。#非凡十年大美广东#在20世纪30年代，骑楼建筑曾盛极一时，由中外历史文化背景熔铸而成。LN视频的微博视频,,,,"在东莞逛百年骑楼老街是什么感觉,非凡十年大美广东",2,1,2,2022-09-14 16:26,微博视频号,,"http://f.video.weibocdn.com/o0/alm4LPizlx07QRMaK59C01041201xgZp0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1676616354&ssig=EM5RwWSjdX&KID=unistore,video",
4813196634887970,M5xiTkvAe,6865823278,青季酒店,这里有摩崖石刻、民国碉楼、老村巷道，这里是莞城东大门——谢岗。@青季酒店MINI（东莞谢岗广场店）#好店推荐##东莞##谢岗##莞城东大门#L青季酒店的微博视频,,,青季酒店MINI,"好店推荐,东莞,谢岗,莞城东大门",0,2,5,2022-09-13 11:16,微博视频号,,"http://f.video.weibocdn.com/o0/OI30hxWplx07ZaYAQq7e01041200aO6Z0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1676616354&ssig=8V%2BV7gMDqg&KID=unistore,video",
4813630480581293,M5IAE2rdH,1644489953,南方都市报,#非凡十年大美广东#【#在东莞逛百年骑楼老街是什么感觉#】东莞莞城区有一片骑楼建筑群，斑驳的外墙与雕花窗渲染着岁月沉淀下来的魅力。沿着老街还能看到迎恩门城楼，俗称西城楼，是古代东莞县城的西门。在20世纪30年代，骑楼建筑曾盛极一时，由中外历史文化背景熔铸而成。@N视频LN视频的微博视频,,,N视频,"非凡十年大美广东,在东莞逛百年骑楼老街是什么感觉",1,3,6,2022-09-14 16:00,微博视频号,,"http://f.video.weibocdn.com/o0/alm4LPizlx07QRMaK59C01041201xgZp0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1676616354&ssig=EM5RwWSjdX&KID=unistore,video",
4813188543289889,M5x5QdNQJ,7761371931,雪鸟等君归,阅读#阅读打卡#很多的。”他们父母那一辈的城里人都是拆迁户，很多有远见的人都盖了好几栋楼房出租，买了不少商铺出租，靠收租就能过着优渥的生活。沈晓君家里也有好几栋楼出租，半条街的商铺，她本来不需要出来工作，但她不喜欢做收租的工作，就和好友合伙开了这家书店，打发时间又能赚点小钱钱当零花。“彤彤，你知道咱们莞城的千亿富翁是谁吗？”外卖送到了。海彤出去拿了外卖进来，把晓君的那一份给她。她在好友的对面坐下来，一边打开快餐盒的盖子，嘴上说道：“我认识的最有钱的便是你们家，莞城有千亿富翁吗？就算有，我也不知道。”“我好像听说咱们莞城的首富便是千亿富翁，姓什么来着，我听过，但没有记住，想着咱们这辈子都没有机会接触首富的，便懒得去记人家姓什么。”海彤吃着她的饭，“你们家是千万富翁，你都说一辈子没有机会接触到首富，我这种穷苦老百姓就更不用说了，我创业这么多年，赚的也不算少，但我至今连套房子都买不起。”还得嫁人才蹭到一套房住，还不是她名下的，要是她和战胤离了婚，她就要搬出去的。“你可以供房的，你的存款够首付了吗？”“买小一点的房子，倒是够首付了，但我想买大一点的，要是我姐带着阳阳过来玩，想留宿，也有房间给他们住。”莞城的房价是越来越高，她赚钱的速度根本跟不上房价上涨的速度。“要不，我借点给你，不收你利息。”海彤夹了一块扣肉放到好友的快餐盒里，“这家的扣肉味道不错，你尝尝。我现在嫁人了，老公是有房子的，先将就住着，买房的事，以后再说。”“你老公买的房子在哪里？”“名苑花园。”“那不错，那里的环境好，交通方便，离咱们店也不算远，你老公在哪家公司上班呀，能在莞城买房，还是名苑花园那种高档小区，他的收入肯定很高，月供多少？需要你帮忙还房贷吗？”“彤彤，他要是让你帮忙还房贷，你得让他往房产证上加你的名，否则太吃亏了，说句不好听的，万一你们俩感情不好，离婚的话，那房子是他婚前的，你分不到。”海彤看了好友两眼，说道：“你倒是和我姐想的差不多，房子是他全款买下来的，不用还房贷，我没有花一分钱，不好叫他往房产证上加我的名。”沈晓君说道：“夫妻感情好的话，倒是无所谓。”海彤忽然想起，她姐现在住的房子也是姐夫婚前买的，房贷也是姐夫在还，就是装修费用全是她姐的钱，但姐夫还没有在房产证上加上姐姐的名字，海彤想到姐夫现在老是指责她姐姐只知道花钱不知道赚钱，心里有了担忧。改天有机会，她得提醒一下姐姐。饭后，两个人轮流着去午休。待到傍晚，学校门口的店铺又都忙了起来。海彤一直到晚上十一点才关门。沈晓君家里离店里很近，晚上又有亲戚请吃饭，海彤让她先回家。关上了书店的门，海彤从裤兜里掏出车钥匙，走向她那辆电瓶车。“海彤，回家了？”隔壁杂货店的老板娘笑着和她打招呼。“嗯，回家了，阿姨，你还没有关门？”“我是住在店里的，什么时候关门都一样。夜深了，你路上小心点。这般年轻漂亮，早点交个男朋友，晚上让男朋友来接你安全一点。”海彤跨上了电瓶车，笑着回应：“我是学过散打的，不怕。”回家的路，她走了数年，偶尔也会遇到一些小混混见她独身一人，有年轻漂亮的，拦过她的车，不过最后都被她打得落花流水，哭爹喊娘的。之后，那些小混混都知道她不好惹，再也没有人敢拦她的车了。,,,,阅读打卡,0,0,0,2022-09-13 10:43,阅读超话,,,
4813187788046860,M5x4CxLm4,7761371931,雪鸟等君归,阅读#阅读打卡#小腹的剧烈疼痛，让我连走路都倍感吃力，浑身上下，如针扎般刺骨。冰凉的雨水，带走了我身体的全部温度，我开始觉得意识模糊，头痛欲裂。我试图朝着车子走去，可发软的双腿，阵痛的腹部，让我没办法前行。我看到陈景天处理好了车内的痕迹，看到他全然镇静冷漠的同白晓晓交流，我似是听到远处传来的警鸣声，我不知瞧着你姐夫对你还挺好的呀。”沈晓君觉得海彤的姐夫不地道。又不是白吃白住的。海彤默了默后，说道：“我每个月给我姐五千块钱，不过我叫我姐存起来三千，只跟我姐夫说我给了两千，我姐在家里带孩子，没有收入来源，分分毫毫都要伸手向我姐夫要，要的次数多了，我姐夫会给我姐脸色看。”“她存点钱，遇着急事，能拿出来应急，免得被我姐夫骂。”沈晓君一想也觉得好友做得对，她叹道：“男人总喜欢说‘我养你’，等真正要他们养的时候，却又嫌东嫌西，骂得半死，咱们女人一旦嫁了人，既要为这个家庭付出，还要承受各种误会，太不公平了。”“等阳阳上幼儿园后，叫海灵姐找份工作，咱们女人呀，不管什么时候都要保持着经济独立，有钱，腰肢都能硬起来。”海彤点点头，她姐姐早就想上班的了，是孩子没有人帮忙带，公婆一边骂她姐赚不到钱，只知道花他们儿子的钱，一边又不肯搭把手帮忙带娃。还想催她姐生二胎呢。“你姐肯让你搬出来？”沈晓君知道好友姐妹俩相依为命多年，海灵姐最是担心妹妹，怎么肯让妹妹搬出来？“我嫁人了。”“哦，啥？你嫁人了？你男朋友都没有，嫁给谁？”沈晓君消化了好友这句话后，吓了一大跳。“等会再告诉你，现在说也说不清楚，该忙了。”有不少学生走进了她们的书店，沈晓君想问个清楚，暂时都没机会了。两个人一直忙到学生们都回家了，才有时间叫个外卖。“彤彤，快说，怎么一回事？你嫁给谁了？你丫的，招呼都不招一声，就嫁人了，说好一起当单身贵族的呢。”两个人是老同学又是好闺蜜，海彤信得过她，便把自己闪婚的原因都告诉了好友，就是她闪婚老公的资料，她知之甚少，无法细说。听完后，沈晓君瞪着海彤好半晌，伸手就戳海彤的额，说她：“你胆子还真够肥的，第一次见面就敢领证结婚，你要是实在找不到地方住，大可以搬来我家里住，我家里多的是空房间。”沈晓君家里条件很好，她出来开店是打发时间。“你要是想找个人嫁了，好让海灵姐放心，可以找我堂哥呀，我堂哥为人忠厚老实，脾气温和，又有一份体面的工作，让他娶你，他绝对乐意的，不好过你嫁给一个陌生人？”“当初你救的那位老奶奶，该不会是故意想算计你，才会假装摔倒让你救起送医的吧？”海彤失笑地道：“晓君，你堂哥有女朋友的。战奶奶不是那样的人，我与战先生虽不熟，看得出来，他那个人的人品应该不错的。反正我就是找个人搭伙过日子。”沈晓君嘀咕着：“我伯娘不同意我堂哥和他女友嘛。婚沈晓君嘀咕着：“我伯娘不同意我堂哥和他女友嘛。婚姻不是儿戏，你怎么能随便找个人搭伙过日子，彤彤，真是被你气死，海灵姐知道真相后，会难过死的。”海彤笑道：“所以你替我保密，别让我姐知道真相，免得我姐难过。”沈晓君：“……”她这个好友，真是勇气可嘉。她一直以为闪婚陌生人这种事情只会发生在小说里，没想到好友给她上了真实的一课，证明小说来源于生活。“人家小说里的女主都是闪婚个亿万富翁，彤彤，你闪婚的那位也是吗？”音落，海彤就敲了好友一记，笑道：“咱们店里的小说，你都看了个遍吧，做着白日梦呢，随随便便就能闪婚个亿万富翁，你以为亿万富翁遍地都是？”沈晓君摸着被好友敲过的地方，说道：“不是亿万富翁，是千万富翁也不错，咱们莞城是大都市，千万富翁还是,,,,阅读打卡,0,0,0,2022-09-13 10:40,阅读超话,,,
4813014060505406,M5syq27tI,2654074424,女主角国际美容连锁集团,📍地点:东莞莞城罗沙日期:09月12日|女主角志愿者:温暖人心的“女主角红”不负阳光不负爱愿山河无恙#东莞疫情##核酸检测##志愿者#L女主角国际美容连锁集团的微博视频,,东莞,,"东莞疫情,志愿者",0,0,1,2022-09-12 23:10,志愿者超话,,"http://f.video.weibocdn.com/u0/5rI2LwQ2gx07ZaaNUcpW01041200Aa9A0E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1676616373&ssig=JrN30WcWMD&KID=unistore,video",
